revenue_id,customer_id,subscription_id,payment_date,amount
55453,5556,4971,2026-04-01,499
55454,5556,4971,2026-05-01,499
55455,5556,4971,2026-06-01,499
55456,5557,4972,2024-10-01,2999
55457,5557,4972,2024-11-01,2999
55458,5557,4972,2024-12-01,2999
55459,5557,4972,2025-01-01,2999
55460,5557,4972,2025-02-01,2999
55461,5557,4972,2025-03-01,2999
55462,5557,4972,2025-04-01,2999
55463,5557,4972,2025-05-01,2999
55464,5557,4972,2025-06-01,2999
55465,5557,4972,2025-07-01,2999
55466,5557,4972,2025-08-01,2999
55467,5557,4972,2025-09-01,2999
55468,5557,4972,2025-10-01,2999
55469,5557,4972,2025-11-01,2999
55470,5557,4972,2025-12-01,2999
55471,5557,4972,2026-01-01,2999
55472,5557,4972,2026-02-01,2999
55473,5557,4972,2026-03-01,2999
55474,5557,4972,2026-04-01,2999
55475,5557,4972,2026-05-01,2999
55476,5557,4972,2026-06-01,2999
55477,5558,4973,2024-10-01,2999
55478,5558,4973,2024-11-01,2999
55479,5558,4973,2024-12-01,2999
55480,5558,4973,2025-01-01,2999
55481,5558,4973,2025-02-01,2999
55482,5558,4973,2025-03-01,2999
55483,5558,4973,2025-04-01,2999
55484,5558,4973,2025-05-01,2999
55485,5558,4973,2025-06-01,2999
55486,5558,4973,2025-07-01,2999
55487,5558,4973,2025-08-01,2999
55488,5558,4973,2025-09-01,2999
55489,5558,4973,2025-10-01,2999
55490,5558,4973,2025-11-01,2999
55491,5558,4973,2025-12-01,2999
55492,5558,4973,2026-01-01,2999
55493,5558,4973,2026-02-01,2999
55494,5558,4973,2026-03-01,2999
55495,5558,4973,2026-04-01,2999
55496,5558,4973,2026-05-01,2999
55497,5558,4973,2026-06-01,2999
55498,5559,4974,2024-12-01,499
55499,5559,4974,2025-01-01,499
55500,5559,4974,2025-02-01,499
55501,5559,4974,2025-03-01,499
55502,5559,4974,2025-04-01,499
55503,5559,4974,2025-05-01,499
55504,5559,4974,2025-06-01,499
55505,5559,4974,2025-07-01,499
55506,5559,4974,2025-08-01,499
55507,5559,4974,2025-09-01,499
55508,5559,4974,2025-10-01,499
55509,5559,4974,2025-11-01,499
55510,5559,4974,2025-12-01,499
55511,5559,4974,2026-01-01,499
55512,5559,4974,2026-02-01,499
55513,5559,4974,2026-03-01,499
55514,5559,4974,2026-04-01,499
55515,5559,4974,2026-05-01,499
55516,5559,4974,2026-06-01,499
55517,5560,4975,2024-12-01,999
55518,5560,4975,2025-01-01,999
55519,5560,4975,2025-02-01,999
55520,5560,4975,2025-03-01,999
55521,5560,4975,2025-04-01,999
55522,5560,4975,2025-05-01,999
55523,5560,4975,2025-06-01,999
55524,5560,4975,2025-07-01,999
55525,5560,4975,2025-08-01,999
55526,5560,4975,2025-09-01,999
55527,5560,4975,2025-10-01,999
55528,5560,4975,2025-11-01,999
55529,5560,4975,2025-12-01,999
55530,5560,4975,2026-01-01,999
55531,5560,4975,2026-02-01,999
55532,5560,4975,2026-03-01,999
55533,5560,4975,2026-04-01,999
55534,5560,4975,2026-05-01,999
55535,5560,4975,2026-06-01,999
55536,5561,4976,2025-06-01,999
55537,5561,4976,2025-07-01,999
55538,5561,4976,2025-08-01,999
55539,5561,4976,2025-09-01,999
55540,5561,4976,2025-10-01,999
55541,5561,4976,2025-11-01,999
55542,5561,4976,2025-12-01,999
55543,5561,4976,2026-01-01,999
55544,5561,4976,2026-02-01,999
55545,5561,4976,2026-03-01,999
55546,5561,4976,2026-04-01,999
55547,5561,4976,2026-05-01,999
55548,5561,4976,2026-06-01,999
55549,5562,4977,2026-05-01,2999
55550,5562,4977,2026-06-01,2999
55551,5562,4977,2026-07-01,2999
55552,5562,4977,2026-08-01,2999
55553,5562,4977,2026-09-01,2999
55554,5562,4977,2026-10-01,2999
55555,5562,4977,2026-11-01,2999
55556,5562,4977,2026-12-01,2999
55557,5563,4978,2025-08-01,2999
55558,5563,4978,2025-09-01,2999
55559,5563,4978,2025-10-01,2999
55560,5563,4978,2025-11-01,2999
55561,5563,4978,2025-12-01,2999
55562,5563,4978,2026-01-01,2999
55563,5563,4978,2026-02-01,2999
55564,5563,4978,2026-03-01,2999
55565,5563,4978,2026-04-01,2999
55566,5563,4978,2026-05-01,2999
55567,5563,4978,2026-06-01,2999
55568,5564,4979,2024-11-01,999
55569,5564,4979,2024-12-01,999
55570,5564,4979,2025-01-01,999
55571,5564,4979,2025-02-01,999
55572,5564,4979,2025-03-01,999
55573,5564,4979,2025-04-01,999
55574,5564,4979,2025-05-01,999
55575,5564,4979,2025-06-01,999
55576,5564,4979,2025-07-01,999
55577,5564,4979,2025-08-01,999
55578,5564,4979,2025-09-01,999
55579,5564,4979,2025-10-01,999
55580,5564,4979,2025-11-01,999
55581,5564,4979,2025-12-01,999
55582,5564,4979,2026-01-01,999
55583,5564,4979,2026-02-01,999
55584,5564,4979,2026-03-01,999
55585,5564,4979,2026-04-01,999
55586,5564,4979,2026-05-01,999
55587,5564,4979,2026-06-01,999
55588,5565,4980,2024-12-01,999
55589,5565,4980,2025-01-01,999
55590,5565,4980,2025-02-01,999
55591,5565,4980,2025-03-01,999
55592,5565,4980,2025-04-01,999
55593,5565,4980,2025-05-01,999
55594,5565,4980,2025-06-01,999
55595,5565,4980,2025-07-01,999
55596,5566,4981,2026-06-01,499
55597,5567,4982,2025-04-01,2999
55598,5567,4982,2025-05-01,2999
55599,5567,4982,2025-06-01,2999
55600,5567,4982,2025-07-01,2999
55601,5567,4982,2025-08-01,2999
55602,5567,4982,2025-09-01,2999
55603,5567,4982,2025-10-01,2999
55604,5567,4982,2025-11-01,2999
55605,5567,4982,2025-12-01,2999
55606,5567,4982,2026-01-01,2999
55607,5567,4982,2026-02-01,2999
55608,5567,4982,2026-03-01,2999
55609,5567,4982,2026-04-01,2999
55610,5567,4982,2026-05-01,2999
55611,5567,4982,2026-06-01,2999
55612,5569,4984,2026-02-01,2999
55613,5569,4984,2026-03-01,2999
55614,5569,4984,2026-04-01,2999
55615,5569,4984,2026-05-01,2999
55616,5569,4984,2026-06-01,2999
55617,5570,4985,2025-01-01,2999
55618,5570,4985,2025-02-01,2999
55619,5570,4985,2025-03-01,2999
55620,5570,4985,2025-04-01,2999
55621,5570,4985,2025-05-01,2999
55622,5570,4985,2025-06-01,2999
55623,5570,4985,2025-07-01,2999
55624,5570,4985,2025-08-01,2999
55625,5570,4985,2025-09-01,2999
55626,5570,4985,2025-10-01,2999
55627,5570,4985,2025-11-01,2999
55628,5570,4985,2025-12-01,2999
55629,5570,4985,2026-01-01,2999
55630,5570,4985,2026-02-01,2999
55631,5570,4985,2026-03-01,2999
55632,5570,4985,2026-04-01,2999
55633,5570,4985,2026-05-01,2999
55634,5570,4985,2026-06-01,2999
55635,5571,4986,2025-12-01,999
55636,5571,4986,2026-01-01,999
55637,5571,4986,2026-02-01,999
55638,5571,4986,2026-03-01,999
55639,5571,4986,2026-04-01,999
55640,5571,4986,2026-05-01,999
55641,5571,4986,2026-06-01,999
55642,5572,4987,2026-01-01,2999
55643,5572,4987,2026-02-01,2999
55644,5572,4987,2026-03-01,2999
55645,5572,4987,2026-04-01,2999
55646,5572,4987,2026-05-01,2999
55647,5572,4987,2026-06-01,2999
55648,5572,4987,2026-07-01,2999
55649,5572,4987,2026-08-01,2999
55650,5572,4987,2026-09-01,2999
55651,5572,4987,2026-10-01,2999
55652,5572,4987,2026-11-01,2999
55653,5573,4988,2026-03-01,999
55654,5573,4988,2026-04-01,999
55655,5573,4988,2026-05-01,999
55656,5573,4988,2026-06-01,999
55657,5574,4989,2024-09-01,2999
55658,5574,4989,2024-10-01,2999
55659,5574,4989,2024-11-01,2999
55660,5574,4989,2024-12-01,2999
55661,5574,4989,2025-01-01,2999
55662,5574,4989,2025-02-01,2999
55663,5574,4989,2025-03-01,2999
55664,5574,4989,2025-04-01,2999
55665,5574,4989,2025-05-01,2999
55666,5574,4989,2025-06-01,2999
55667,5574,4989,2025-07-01,2999
55668,5574,4989,2025-08-01,2999
55669,5574,4989,2025-09-01,2999
55670,5574,4989,2025-10-01,2999
55671,5574,4989,2025-11-01,2999
55672,5574,4989,2025-12-01,2999
55673,5574,4989,2026-01-01,2999
55674,5574,4989,2026-02-01,2999
55675,5574,4989,2026-03-01,2999
55676,5574,4989,2026-04-01,2999
55677,5574,4989,2026-05-01,2999
55678,5574,4989,2026-06-01,2999
55679,5575,4990,2025-03-01,2999
55680,5575,4990,2025-04-01,2999
55681,5575,4990,2025-05-01,2999
55682,5575,4990,2025-06-01,2999
55683,5575,4990,2025-07-01,2999
55684,5575,4990,2025-08-01,2999
55685,5575,4990,2025-09-01,2999
55686,5575,4990,2025-10-01,2999
55687,5576,4991,2026-01-01,999
55688,5576,4991,2026-02-01,999
55689,5576,4991,2026-03-01,999
55690,5576,4991,2026-04-01,999
55691,5576,4991,2026-05-01,999
55692,5576,4991,2026-06-01,999
55693,5577,4992,2025-12-01,499
55694,5577,4992,2026-01-01,499
55695,5577,4992,2026-02-01,499
55696,5577,4992,2026-03-01,499
55697,5577,4992,2026-04-01,499
55698,5577,4992,2026-05-01,499
55699,5577,4992,2026-06-01,499
55700,5578,4993,2024-10-01,499
55701,5578,4993,2024-11-01,499
55702,5578,4993,2024-12-01,499
55703,5578,4993,2025-01-01,499
55704,5578,4993,2025-02-01,499
55705,5578,4993,2025-03-01,499
55706,5578,4993,2025-04-01,499
55707,5578,4993,2025-05-01,499
55708,5578,4993,2025-06-01,499
55709,5578,4993,2025-07-01,499
55710,5578,4993,2025-08-01,499
55711,5578,4993,2025-09-01,499
55712,5578,4993,2025-10-01,499
55713,5578,4993,2025-11-01,499
55714,5578,4993,2025-12-01,499
55715,5578,4993,2026-01-01,499
55716,5578,4993,2026-02-01,499
55717,5578,4993,2026-03-01,499
55718,5578,4993,2026-04-01,499
55719,5578,4993,2026-05-01,499
55720,5578,4993,2026-06-01,499
55721,5580,4994,2024-10-01,2999
55722,5580,4994,2024-11-01,2999
55723,5580,4994,2024-12-01,2999
55724,5580,4994,2025-01-01,2999
55725,5580,4994,2025-02-01,2999
55726,5580,4994,2025-03-01,2999
55727,5580,4994,2025-04-01,2999
55728,5580,4994,2025-05-01,2999
55729,5580,4994,2025-06-01,2999
55730,5580,4994,2025-07-01,2999
55731,5580,4994,2025-08-01,2999
55732,5580,4994,2025-09-01,2999
55733,5580,4994,2025-10-01,2999
55734,5580,4994,2025-11-01,2999
55735,5580,4994,2025-12-01,2999
55736,5580,4994,2026-01-01,2999
55737,5580,4994,2026-02-01,2999
55738,5580,4994,2026-03-01,2999
55739,5580,4994,2026-04-01,2999
55740,5580,4994,2026-05-01,2999
55741,5580,4994,2026-06-01,2999
55742,5581,4995,2024-09-01,499
55743,5581,4995,2024-10-01,499
55744,5581,4995,2024-11-01,499
55745,5581,4995,2024-12-01,499
55746,5581,4995,2025-01-01,499
55747,5581,4995,2025-02-01,499
55748,5581,4995,2025-03-01,499
55749,5581,4995,2025-04-01,499
55750,5581,4995,2025-05-01,499
55751,5581,4995,2025-06-01,499
55752,5581,4995,2025-07-01,499
55753,5581,4995,2025-08-01,499
55754,5581,4995,2025-09-01,499
55755,5581,4995,2025-10-01,499
55756,5581,4995,2025-11-01,499
55757,5581,4995,2025-12-01,499
55758,5581,4995,2026-01-01,499
55759,5581,4995,2026-02-01,499
55760,5581,4995,2026-03-01,499
55761,5581,4995,2026-04-01,499
55762,5581,4995,2026-05-01,499
55763,5581,4995,2026-06-01,499
55764,5582,4996,2025-02-01,499
55765,5582,4996,2025-03-01,499
55766,5582,4996,2025-04-01,499
55767,5582,4996,2025-05-01,499
55768,5582,4996,2025-06-01,499
55769,5582,4996,2025-07-01,499
55770,5582,4996,2025-08-01,499
55771,5582,4996,2025-09-01,499
55772,5582,4996,2025-10-01,499
55773,5582,4996,2025-11-01,499
55774,5582,4996,2025-12-01,499
55775,5582,4996,2026-01-01,499
55776,5582,4996,2026-02-01,499
55777,5582,4996,2026-03-01,499
55778,5582,4996,2026-04-01,499
55779,5582,4996,2026-05-01,499
55780,5582,4996,2026-06-01,499
55781,5583,4997,2025-08-01,2999
55782,5583,4997,2025-09-01,2999
55783,5583,4997,2025-10-01,2999
55784,5583,4997,2025-11-01,2999
55785,5583,4997,2025-12-01,2999
55786,5583,4997,2026-01-01,2999
55787,5583,4997,2026-02-01,2999
55788,5583,4997,2026-03-01,2999
55789,5583,4997,2026-04-01,2999
55790,5583,4997,2026-05-01,2999
55791,5583,4997,2026-06-01,2999
55792,5584,4998,2025-03-01,999
55793,5584,4998,2025-04-01,999
55794,5584,4998,2025-05-01,999
55795,5584,4998,2025-06-01,999
55796,5584,4998,2025-07-01,999
55797,5584,4998,2025-08-01,999
55798,5584,4998,2025-09-01,999
55799,5584,4998,2025-10-01,999
55800,5584,4998,2025-11-01,999
55801,5584,4998,2025-12-01,999
55802,5584,4998,2026-01-01,999
55803,5584,4998,2026-02-01,999
55804,5584,4998,2026-03-01,999
55805,5584,4998,2026-04-01,999
55806,5584,4998,2026-05-01,999
55807,5584,4998,2026-06-01,999
55808,5585,4999,2025-03-01,499
55809,5585,4999,2025-04-01,499
55810,5585,4999,2025-05-01,499
55811,5585,4999,2025-06-01,499
55812,5585,4999,2025-07-01,499
55813,5585,4999,2025-08-01,499
55814,5585,4999,2025-09-01,499
55815,5585,4999,2025-10-01,499
55816,5585,4999,2025-11-01,499
55817,5585,4999,2025-12-01,499
55818,5585,4999,2026-01-01,499
55819,5585,4999,2026-02-01,499
55820,5585,4999,2026-03-01,499
55821,5585,4999,2026-04-01,499
55822,5585,4999,2026-05-01,499
55823,5585,4999,2026-06-01,499
55824,5586,5000,2025-03-01,999
55825,5586,5000,2025-04-01,999
55826,5586,5000,2025-05-01,999
55827,5586,5000,2025-06-01,999
55828,5586,5000,2025-07-01,999
55829,5586,5000,2025-08-01,999
55830,5586,5000,2025-09-01,999
55831,5586,5000,2025-10-01,999
55832,5586,5000,2025-11-01,999
55833,5586,5000,2025-12-01,999
55834,5586,5000,2026-01-01,999
55835,5586,5000,2026-02-01,999
55836,5586,5000,2026-03-01,999
55837,5586,5000,2026-04-01,999
55838,5586,5000,2026-05-01,999
55839,5586,5000,2026-06-01,999
55840,5587,5001,2025-09-01,2999
55841,5587,5001,2025-10-01,2999
55842,5587,5001,2025-11-01,2999
55843,5587,5001,2025-12-01,2999
55844,5587,5001,2026-01-01,2999
55845,5587,5001,2026-02-01,2999
55846,5587,5001,2026-03-01,2999
55847,5587,5001,2026-04-01,2999
55848,5587,5001,2026-05-01,2999
55849,5587,5001,2026-06-01,2999
55850,5588,5002,2026-06-01,999
55851,5589,5003,2024-12-01,2999
55852,5589,5003,2025-01-01,2999
55853,5589,5003,2025-02-01,2999
55854,5589,5003,2025-03-01,2999
55855,5589,5003,2025-04-01,2999
55856,5589,5003,2025-05-01,2999
55857,5589,5003,2025-06-01,2999
55858,5589,5003,2025-07-01,2999
55859,5589,5003,2025-08-01,2999
55860,5589,5003,2025-09-01,2999
55861,5589,5003,2025-10-01,2999
55862,5589,5003,2025-11-01,2999
55863,5589,5003,2025-12-01,2999
55864,5589,5003,2026-01-01,2999
55865,5589,5003,2026-02-01,2999
55866,5589,5003,2026-03-01,2999
55867,5589,5003,2026-04-01,2999
55868,5589,5003,2026-05-01,2999
55869,5589,5003,2026-06-01,2999
55870,5590,5004,2026-04-01,2999
55871,5590,5004,2026-05-01,2999
55872,5590,5004,2026-06-01,2999
55873,5590,5004,2026-07-01,2999
55874,5590,5004,2026-08-01,2999
55875,5590,5004,2026-09-01,2999
55876,5591,5005,2025-02-01,2999
55877,5591,5005,2025-03-01,2999
55878,5591,5005,2025-04-01,2999
55879,5591,5005,2025-05-01,2999
55880,5591,5005,2025-06-01,2999
55881,5591,5005,2025-07-01,2999
55882,5591,5005,2025-08-01,2999
55883,5591,5005,2025-09-01,2999
55884,5591,5005,2025-10-01,2999
55885,5591,5005,2025-11-01,2999
55886,5591,5005,2025-12-01,2999
55887,5591,5005,2026-01-01,2999
55888,5591,5005,2026-02-01,2999
55889,5591,5005,2026-03-01,2999
55890,5591,5005,2026-04-01,2999
55891,5591,5005,2026-05-01,2999
55892,5591,5005,2026-06-01,2999
55893,5592,5006,2025-02-01,2999
55894,5592,5006,2025-03-01,2999
55895,5592,5006,2025-04-01,2999
55896,5592,5006,2025-05-01,2999
55897,5592,5006,2025-06-01,2999
55898,5592,5006,2025-07-01,2999
55899,5592,5006,2025-08-01,2999
55900,5592,5006,2025-09-01,2999
55901,5592,5006,2025-10-01,2999
55902,5592,5006,2025-11-01,2999
55903,5592,5006,2025-12-01,2999
55904,5592,5006,2026-01-01,2999
55905,5592,5006,2026-02-01,2999
55906,5592,5006,2026-03-01,2999
55907,5592,5006,2026-04-01,2999
55908,5592,5006,2026-05-01,2999
55909,5592,5006,2026-06-01,2999
55910,5593,5007,2024-10-01,499
55911,5593,5007,2024-11-01,499
55912,5593,5007,2024-12-01,499
55913,5593,5007,2025-01-01,499
55914,5593,5007,2025-02-01,499
55915,5593,5007,2025-03-01,499
55916,5593,5007,2025-04-01,499
55917,5593,5007,2025-05-01,499
55918,5593,5007,2025-06-01,499
55919,5593,5007,2025-07-01,499
55920,5593,5007,2025-08-01,499
55921,5593,5007,2025-09-01,499
55922,5593,5007,2025-10-01,499
55923,5593,5007,2025-11-01,499
55924,5593,5007,2025-12-01,499
55925,5593,5007,2026-01-01,499
55926,5593,5007,2026-02-01,499
55927,5593,5007,2026-03-01,499
55928,5593,5007,2026-04-01,499
55929,5593,5007,2026-05-01,499
55930,5593,5007,2026-06-01,499
55931,5594,5008,2025-09-01,499
55932,5594,5008,2025-10-01,499
55933,5594,5008,2025-11-01,499
55934,5594,5008,2025-12-01,499
55935,5594,5008,2026-01-01,499
55936,5594,5008,2026-02-01,499
55937,5594,5008,2026-03-01,499
55938,5594,5008,2026-04-01,499
55939,5594,5008,2026-05-01,499
55940,5594,5008,2026-06-01,499
55941,5595,5009,2025-10-01,999
55942,5595,5009,2025-11-01,999
55943,5595,5009,2025-12-01,999
55944,5595,5009,2026-01-01,999
55945,5595,5009,2026-02-01,999
55946,5595,5009,2026-03-01,999
55947,5595,5009,2026-04-01,999
55948,5595,5009,2026-05-01,999
55949,5595,5009,2026-06-01,999
55950,5596,5010,2024-11-01,2999
55951,5596,5010,2024-12-01,2999
55952,5596,5010,2025-01-01,2999
55953,5596,5010,2025-02-01,2999
55954,5596,5010,2025-03-01,2999
55955,5596,5010,2025-04-01,2999
55956,5596,5010,2025-05-01,2999
55957,5596,5010,2025-06-01,2999
55958,5596,5010,2025-07-01,2999
55959,5596,5010,2025-08-01,2999
55960,5596,5010,2025-09-01,2999
55961,5596,5010,2025-10-01,2999
55962,5596,5010,2025-11-01,2999
55963,5596,5010,2025-12-01,2999
55964,5596,5010,2026-01-01,2999
55965,5596,5010,2026-02-01,2999
55966,5596,5010,2026-03-01,2999
55967,5596,5010,2026-04-01,2999
55968,5596,5010,2026-05-01,2999
55969,5596,5010,2026-06-01,2999
55970,5597,5011,2024-09-01,999
55971,5597,5011,2024-10-01,999
55972,5597,5011,2024-11-01,999
55973,5597,5011,2024-12-01,999
55974,5597,5011,2025-01-01,999
55975,5597,5011,2025-02-01,999
55976,5597,5011,2025-03-01,999
55977,5597,5011,2025-04-01,999
55978,5597,5011,2025-05-01,999
55979,5597,5011,2025-06-01,999
55980,5597,5011,2025-07-01,999
55981,5597,5011,2025-08-01,999
55982,5597,5011,2025-09-01,999
55983,5597,5011,2025-10-01,999
55984,5597,5011,2025-11-01,999
55985,5597,5011,2025-12-01,999
55986,5597,5011,2026-01-01,999
55987,5597,5011,2026-02-01,999
55988,5597,5011,2026-03-01,999
55989,5597,5011,2026-04-01,999
55990,5597,5011,2026-05-01,999
55991,5597,5011,2026-06-01,999
55992,5598,5012,2025-07-01,999
55993,5598,5012,2025-08-01,999
55994,5598,5012,2025-09-01,999
55995,5598,5012,2025-10-01,999
55996,5598,5012,2025-11-01,999
55997,5599,5013,2026-01-01,499
55998,5599,5013,2026-02-01,499
55999,5599,5013,2026-03-01,499
56000,5599,5013,2026-04-01,499
56001,5599,5013,2026-05-01,499
56002,5599,5013,2026-06-01,499
56003,5600,5014,2026-01-01,499
56004,5600,5014,2026-02-01,499
56005,5600,5014,2026-03-01,499
56006,5600,5014,2026-04-01,499
56007,5600,5014,2026-05-01,499
56008,5600,5014,2026-06-01,499
56009,5601,5015,2026-03-01,2999
56010,5601,5015,2026-04-01,2999
56011,5601,5015,2026-05-01,2999
56012,5601,5015,2026-06-01,2999
56013,5602,5016,2024-12-01,999
56014,5602,5016,2025-01-01,999
56015,5602,5016,2025-02-01,999
56016,5602,5016,2025-03-01,999
56017,5602,5016,2025-04-01,999
56018,5602,5016,2025-05-01,999
56019,5602,5016,2025-06-01,999
56020,5603,5017,2024-08-01,999
56021,5603,5017,2024-09-01,999
56022,5603,5017,2024-10-01,999
56023,5603,5017,2024-11-01,999
56024,5603,5017,2024-12-01,999
56025,5603,5017,2025-01-01,999
56026,5603,5017,2025-02-01,999
56027,5603,5017,2025-03-01,999
56028,5603,5017,2025-04-01,999
56029,5603,5017,2025-05-01,999
56030,5603,5017,2025-06-01,999
56031,5603,5017,2025-07-01,999
56032,5603,5017,2025-08-01,999
56033,5603,5017,2025-09-01,999
56034,5603,5017,2025-10-01,999
56035,5603,5017,2025-11-01,999
56036,5603,5017,2025-12-01,999
56037,5603,5017,2026-01-01,999
56038,5603,5017,2026-02-01,999
56039,5603,5017,2026-03-01,999
56040,5603,5017,2026-04-01,999
56041,5603,5017,2026-05-01,999
56042,5603,5017,2026-06-01,999
56043,5604,5018,2024-09-01,499
56044,5604,5018,2024-10-01,499
56045,5604,5018,2024-11-01,499
56046,5604,5018,2024-12-01,499
56047,5604,5018,2025-01-01,499
56048,5604,5018,2025-02-01,499
56049,5604,5018,2025-03-01,499
56050,5604,5018,2025-04-01,499
56051,5604,5018,2025-05-01,499
56052,5604,5018,2025-06-01,499
56053,5604,5018,2025-07-01,499
56054,5604,5018,2025-08-01,499
56055,5604,5018,2025-09-01,499
56056,5604,5018,2025-10-01,499
56057,5604,5018,2025-11-01,499
56058,5604,5018,2025-12-01,499
56059,5604,5018,2026-01-01,499
56060,5604,5018,2026-02-01,499
56061,5604,5018,2026-03-01,499
56062,5604,5018,2026-04-01,499
56063,5604,5018,2026-05-01,499
56064,5604,5018,2026-06-01,499
56065,5605,5019,2024-12-01,999
56066,5605,5019,2025-01-01,999
56067,5605,5019,2025-02-01,999
56068,5605,5019,2025-03-01,999
56069,5605,5019,2025-04-01,999
56070,5605,5019,2025-05-01,999
56071,5605,5019,2025-06-01,999
56072,5605,5019,2025-07-01,999
56073,5605,5019,2025-08-01,999
56074,5605,5019,2025-09-01,999
56075,5605,5019,2025-10-01,999
56076,5605,5019,2025-11-01,999
56077,5605,5019,2025-12-01,999
56078,5605,5019,2026-01-01,999
56079,5605,5019,2026-02-01,999
56080,5605,5019,2026-03-01,999
56081,5605,5019,2026-04-01,999
56082,5605,5019,2026-05-01,999
56083,5605,5019,2026-06-01,999
56084,5606,5020,2025-11-01,999
56085,5606,5020,2025-12-01,999
56086,5606,5020,2026-01-01,999
56087,5606,5020,2026-02-01,999
56088,5606,5020,2026-03-01,999
56089,5606,5020,2026-04-01,999
56090,5606,5020,2026-05-01,999
56091,5606,5020,2026-06-01,999
56092,5607,5021,2025-07-01,2999
56093,5607,5021,2025-08-01,2999
56094,5607,5021,2025-09-01,2999
56095,5607,5021,2025-10-01,2999
56096,5607,5021,2025-11-01,2999
56097,5607,5021,2025-12-01,2999
56098,5607,5021,2026-01-01,2999
56099,5607,5021,2026-02-01,2999
56100,5607,5021,2026-03-01,2999
56101,5607,5021,2026-04-01,2999
56102,5607,5021,2026-05-01,2999
56103,5607,5021,2026-06-01,2999
56104,5608,5022,2025-06-01,499
56105,5608,5022,2025-07-01,499
56106,5608,5022,2025-08-01,499
56107,5608,5022,2025-09-01,499
56108,5608,5022,2025-10-01,499
56109,5608,5022,2025-11-01,499
56110,5608,5022,2025-12-01,499
56111,5608,5022,2026-01-01,499
56112,5608,5022,2026-02-01,499
56113,5608,5022,2026-03-01,499
56114,5608,5022,2026-04-01,499
56115,5608,5022,2026-05-01,499
56116,5608,5022,2026-06-01,499
56117,5609,5023,2024-10-01,2999
56118,5609,5023,2024-11-01,2999
56119,5609,5023,2024-12-01,2999
56120,5609,5023,2025-01-01,2999
56121,5609,5023,2025-02-01,2999
56122,5609,5023,2025-03-01,2999
56123,5609,5023,2025-04-01,2999
56124,5609,5023,2025-05-01,2999
56125,5609,5023,2025-06-01,2999
56126,5609,5023,2025-07-01,2999
56127,5609,5023,2025-08-01,2999
56128,5609,5023,2025-09-01,2999
56129,5609,5023,2025-10-01,2999
56130,5609,5023,2025-11-01,2999
56131,5609,5023,2025-12-01,2999
56132,5609,5023,2026-01-01,2999
56133,5609,5023,2026-02-01,2999
56134,5609,5023,2026-03-01,2999
56135,5609,5023,2026-04-01,2999
56136,5609,5023,2026-05-01,2999
56137,5609,5023,2026-06-01,2999
56138,5610,5024,2026-05-01,999
56139,5610,5024,2026-06-01,999
56140,5611,5025,2026-04-01,2999
56141,5611,5025,2026-05-01,2999
56142,5611,5025,2026-06-01,2999
56143,5611,5025,2026-07-01,2999
56144,5611,5025,2026-08-01,2999
56145,5611,5025,2026-09-01,2999
56146,5611,5025,2026-10-01,2999
56147,5611,5025,2026-11-01,2999
56148,5611,5025,2026-12-01,2999
56149,5611,5025,2027-01-01,2999
56150,5612,5026,2025-06-01,2999
56151,5612,5026,2025-07-01,2999
56152,5612,5026,2025-08-01,2999
56153,5612,5026,2025-09-01,2999
56154,5612,5026,2025-10-01,2999
56155,5612,5026,2025-11-01,2999
56156,5612,5026,2025-12-01,2999
56157,5612,5026,2026-01-01,2999
56158,5612,5026,2026-02-01,2999
56159,5612,5026,2026-03-01,2999
56160,5612,5026,2026-04-01,2999
56161,5612,5026,2026-05-01,2999
56162,5612,5026,2026-06-01,2999
56163,5615,5027,2025-03-01,999
56164,5615,5027,2025-04-01,999
56165,5615,5027,2025-05-01,999
56166,5615,5027,2025-06-01,999
56167,5615,5027,2025-07-01,999
56168,5615,5027,2025-08-01,999
56169,5615,5027,2025-09-01,999
56170,5615,5027,2025-10-01,999
56171,5615,5027,2025-11-01,999
56172,5615,5027,2025-12-01,999
56173,5615,5027,2026-01-01,999
56174,5616,5028,2026-03-01,2999
56175,5616,5028,2026-04-01,2999
56176,5616,5028,2026-05-01,2999
56177,5616,5028,2026-06-01,2999
56178,5617,5029,2026-06-01,499
56179,5618,5030,2026-02-01,2999
56180,5618,5030,2026-03-01,2999
56181,5618,5030,2026-04-01,2999
56182,5618,5030,2026-05-01,2999
56183,5618,5030,2026-06-01,2999
56184,5619,5031,2024-11-01,999
56185,5619,5031,2024-12-01,999
56186,5619,5031,2025-01-01,999
56187,5619,5031,2025-02-01,999
56188,5619,5031,2025-03-01,999
56189,5619,5031,2025-04-01,999
56190,5619,5031,2025-05-01,999
56191,5619,5031,2025-06-01,999
56192,5619,5031,2025-07-01,999
56193,5619,5031,2025-08-01,999
56194,5619,5031,2025-09-01,999
56195,5619,5031,2025-10-01,999
56196,5619,5031,2025-11-01,999
56197,5619,5031,2025-12-01,999
56198,5619,5031,2026-01-01,999
56199,5619,5031,2026-02-01,999
56200,5619,5031,2026-03-01,999
56201,5619,5031,2026-04-01,999
56202,5619,5031,2026-05-01,999
56203,5619,5031,2026-06-01,999
56204,5620,5032,2025-10-01,999
56205,5620,5032,2025-11-01,999
56206,5620,5032,2025-12-01,999
56207,5620,5032,2026-01-01,999
56208,5620,5032,2026-02-01,999
56209,5620,5032,2026-03-01,999
56210,5620,5032,2026-04-01,999
