subscription_id,customer_id,plan_name,monthly_price,start_date,end_date,status
4094,4519,Basic,499,2026-06-01,2099-12-31,Active
4095,4521,Basic,499,2025-05-13,2099-12-31,Active
4096,4522,Enterprise,2999,2025-11-19,2099-12-31,Active
4097,4523,Enterprise,2999,2024-11-27,2099-12-31,Active
4098,4524,Enterprise,2999,2026-04-21,2099-12-31,Active
4099,4525,Basic,499,2024-08-05,2099-12-31,Active
4100,4526,Pro,999,2026-05-14,2099-12-31,Active
4101,4527,Basic,499,2026-02-04,2099-12-31,Active
4102,4528,Pro,999,2025-07-03,2099-12-31,Active
4103,4529,Pro,999,2024-06-28,2099-12-31,Active
4104,4530,Enterprise,2999,2024-07-14,2099-12-31,Active
4105,4532,Basic,499,2025-09-15,2099-12-31,Active
4106,4533,Basic,499,2025-08-21,2099-12-31,Active
4107,4534,Enterprise,2999,2024-09-05,2025-01-07 00:00:00,Cancelled
4108,4535,Basic,499,2025-02-08,2099-12-31,Active
4109,4536,Enterprise,2999,2024-11-17,2099-12-31,Active
4110,4537,Basic,499,2025-12-16,2099-12-31,Active
4111,4539,Pro,999,2025-08-12,2099-12-31,Active
4112,4540,Enterprise,2999,2025-02-11,2099-12-31,Active
4113,4541,Enterprise,2999,2024-10-25,2099-12-31,Active
4114,4542,Basic,499,2026-02-08,2026-07-27 00:00:00,Cancelled
4115,4543,Enterprise,2999,2025-01-29,2025-11-18 00:00:00,Cancelled
4116,4544,Enterprise,2999,2025-05-02,2099-12-31,Active
4117,4545,Pro,999,2025-07-06,2099-12-31,Active
4118,4546,Basic,499,2026-04-24,2099-12-31,Active
4119,4547,Pro,999,2025-11-10,2099-12-31,Active
4120,4548,Pro,999,2025-02-12,2099-12-31,Active
4121,4549,Basic,499,2026-02-27,2099-12-31,Active
4122,4550,Enterprise,2999,2025-10-10,2099-12-31,Active
4123,4551,Pro,999,2026-03-12,2099-12-31,Active
4124,4552,Enterprise,2999,2025-02-18,2099-12-31,Active
4125,4553,Basic,499,2026-02-09,2099-12-31,Active
4126,4554,Pro,999,2025-03-24,2099-12-31,Active
4127,4555,Pro,999,2026-01-17,2099-12-31,Active
4128,4556,Basic,499,2026-03-05,2099-12-31,Active
4129,4558,Pro,999,2026-02-26,2026-09-23 00:00:00,Cancelled
4130,4559,Enterprise,2999,2026-06-06,2099-12-31,Active
4131,4560,Enterprise,2999,2025-10-04,2099-12-31,Active
4132,4561,Pro,999,2024-09-15,2099-12-31,Active
4133,4563,Basic,499,2026-05-04,2099-12-31,Active
4134,4564,Basic,499,2025-09-12,2099-12-31,Active
4135,4565,Pro,999,2025-06-22,2099-12-31,Active
4136,4567,Enterprise,2999,2024-06-27,2099-12-31,Active
4137,4568,Basic,499,2025-07-07,2099-12-31,Active
4138,4570,Enterprise,2999,2025-04-30,2099-12-31,Active
4139,4571,Enterprise,2999,2026-04-24,2099-12-31,Active
4140,4572,Basic,499,2026-01-15,2099-12-31,Active
4141,4573,Basic,499,2025-11-23,2099-12-31,Active
4142,4574,Basic,499,2025-12-19,2099-12-31,Active
4143,4576,Basic,499,2026-05-06,2099-12-31,Active
4144,4578,Basic,499,2025-09-29,2026-01-18 00:00:00,Cancelled
4145,4579,Enterprise,2999,2025-05-07,2099-12-31,Active
4146,4580,Pro,999,2025-11-15,2099-12-31,Active
4147,4581,Enterprise,2999,2025-03-23,2099-12-31,Active
4148,4582,Enterprise,2999,2026-04-07,2099-12-31,Active
4149,4583,Basic,499,2025-08-28,2099-12-31,Active
4150,4584,Enterprise,2999,2024-09-12,2099-12-31,Active
4151,4585,Enterprise,2999,2025-04-02,2099-12-31,Active
4152,4586,Enterprise,2999,2025-02-10,2099-12-31,Active
4153,4587,Pro,999,2025-10-25,2099-12-31,Active
4154,4588,Pro,999,2025-09-30,2099-12-31,Active
4155,4589,Basic,499,2026-01-15,2099-12-31,Active
4156,4590,Enterprise,2999,2025-07-23,2099-12-31,Active
4157,4591,Basic,499,2024-09-18,2099-12-31,Active
4158,4592,Enterprise,2999,2024-08-17,2099-12-31,Active
4159,4593,Enterprise,2999,2025-12-15,2099-12-31,Active
4160,4594,Enterprise,2999,2026-01-30,2099-12-31,Active
4161,4595,Pro,999,2025-06-25,2026-04-24 00:00:00,Cancelled
4162,4596,Basic,499,2025-10-30,2099-12-31,Active
4163,4597,Pro,999,2025-10-23,2099-12-31,Active
4164,4599,Basic,499,2025-12-22,2099-12-31,Active
4165,4600,Basic,499,2024-10-03,2099-12-31,Active
4166,4601,Enterprise,2999,2025-04-15,2099-12-31,Active
4167,4602,Enterprise,2999,2024-12-17,2099-12-31,Active
4168,4603,Basic,499,2025-10-05,2099-12-31,Active
4169,4604,Enterprise,2999,2026-02-17,2099-12-31,Active
4170,4605,Enterprise,2999,2025-12-11,2099-12-31,Active
4171,4606,Pro,999,2025-05-17,2099-12-31,Active
4172,4607,Basic,499,2025-11-04,2099-12-31,Active
4173,4608,Pro,999,2025-03-31,2025-08-02 00:00:00,Cancelled
4174,4609,Pro,999,2025-03-20,2099-12-31,Active
4175,4610,Pro,999,2026-05-25,2026-12-30 00:00:00,Cancelled
4176,4611,Enterprise,2999,2026-03-29,2099-12-31,Active
4177,4612,Enterprise,2999,2024-11-07,2099-12-31,Active
4178,4613,Pro,999,2025-11-01,2099-12-31,Active
4179,4614,Enterprise,2999,2026-04-30,2099-12-31,Active
4180,4615,Enterprise,2999,2024-11-05,2099-12-31,Active
4181,4616,Pro,999,2025-03-25,2099-12-31,Active
4182,4618,Enterprise,2999,2026-04-02,2099-12-31,Active
4183,4619,Pro,999,2025-03-28,2099-12-31,Active
4184,4620,Pro,999,2024-12-13,2099-12-31,Active
4185,4621,Basic,499,2025-04-29,2099-12-31,Active
4186,4622,Enterprise,2999,2024-11-29,2099-12-31,Active
4187,4623,Enterprise,2999,2026-04-23,2099-12-31,Active
4188,4624,Basic,499,2024-07-03,2099-12-31,Active
4189,4625,Basic,499,2025-01-08,2025-12-25 00:00:00,Cancelled
4190,4626,Pro,999,2026-01-07,2099-12-31,Active
4191,4629,Pro,999,2026-02-25,2099-12-31,Active
4192,4630,Pro,999,2026-03-31,2099-12-31,Active
4193,4631,Pro,999,2025-09-17,2099-12-31,Active
4194,4632,Basic,499,2024-06-20,2099-12-31,Active
4195,4633,Enterprise,2999,2024-08-07,2099-12-31,Active
4196,4634,Basic,499,2025-12-08,2099-12-31,Active
4197,4635,Enterprise,2999,2026-03-13,2099-12-31,Active
4198,4636,Basic,499,2025-07-26,2099-12-31,Active
4199,4637,Pro,999,2025-09-26,2026-06-20 00:00:00,Cancelled
4200,4638,Basic,499,2024-09-02,2099-12-31,Active
4201,4639,Basic,499,2025-11-22,2099-12-31,Active
4202,4641,Pro,999,2025-11-18,2099-12-31,Active
4203,4642,Pro,999,2025-06-29,2099-12-31,Active
4204,4643,Pro,999,2025-04-18,2099-12-31,Active
4205,4644,Pro,999,2025-03-21,2099-12-31,Active
4206,4645,Pro,999,2024-07-09,2099-12-31,Active
4207,4646,Basic,499,2024-07-04,2025-05-28 00:00:00,Cancelled
4208,4647,Enterprise,2999,2024-10-07,2099-12-31,Active
4209,4648,Basic,499,2024-12-08,2099-12-31,Active
4210,4649,Pro,999,2025-10-18,2099-12-31,Active
4211,4650,Basic,499,2025-02-26,2025-07-05 00:00:00,Cancelled
4212,4651,Pro,999,2024-08-12,2099-12-31,Active
4213,4652,Enterprise,2999,2026-03-05,2099-12-31,Active
4214,4653,Pro,999,2024-08-21,2099-12-31,Active
4215,4655,Basic,499,2025-09-02,2099-12-31,Active
4216,4656,Pro,999,2025-10-08,2099-12-31,Active
4217,4657,Basic,499,2025-09-13,2026-04-10 00:00:00,Cancelled
4218,4658,Basic,499,2024-11-07,2099-12-31,Active
4219,4659,Pro,999,2025-03-29,2099-12-31,Active
4220,4660,Pro,999,2024-06-28,2099-12-31,Active
4221,4661,Pro,999,2025-07-26,2099-12-31,Active
4222,4662,Pro,999,2025-07-23,2099-12-31,Active
4223,4663,Pro,999,2024-10-06,2099-12-31,Active
4224,4664,Pro,999,2025-03-09,2099-12-31,Active
4225,4665,Enterprise,2999,2026-03-06,2099-12-31,Active
4226,4666,Pro,999,2026-05-14,2099-12-31,Active
4227,4667,Basic,499,2025-10-07,2026-07-19 00:00:00,Cancelled
4228,4668,Enterprise,2999,2024-09-29,2099-12-31,Active
4229,4669,Pro,999,2025-08-30,2099-12-31,Active
4230,4670,Pro,999,2025-11-10,2099-12-31,Active
4231,4671,Pro,999,2025-11-17,2026-04-10 00:00:00,Cancelled
4232,4673,Enterprise,2999,2026-05-23,2027-01-30 00:00:00,Cancelled
4233,4674,Enterprise,2999,2025-12-24,2099-12-31,Active
4234,4675,Basic,499,2025-10-27,2026-07-14 00:00:00,Cancelled
4235,4676,Pro,999,2025-03-15,2099-12-31,Active
4236,4677,Enterprise,2999,2024-10-25,2099-12-31,Active
4237,4678,Enterprise,2999,2025-04-22,2099-12-31,Active
4238,4679,Pro,999,2026-01-11,2099-12-31,Active
4239,4680,Basic,499,2026-04-17,2099-12-31,Active
4240,4681,Enterprise,2999,2026-06-19,2099-12-31,Active
4241,4682,Enterprise,2999,2024-07-28,2099-12-31,Active
4242,4683,Basic,499,2024-12-30,2099-12-31,Active
4243,4684,Enterprise,2999,2025-02-19,2099-12-31,Active
4244,4685,Pro,999,2025-05-27,2099-12-31,Active
4245,4687,Enterprise,2999,2026-01-02,2099-12-31,Active
4246,4688,Pro,999,2026-04-30,2099-12-31,Active
4247,4689,Pro,999,2026-01-31,2099-12-31,Active
4248,4690,Pro,999,2026-01-18,2099-12-31,Active
4249,4691,Pro,999,2026-02-27,2099-12-31,Active
4250,4692,Enterprise,2999,2024-06-26,2099-12-31,Active
4251,4693,Pro,999,2024-08-04,2099-12-31,Active
4252,4695,Basic,499,2025-08-11,2026-07-15 00:00:00,Cancelled
4253,4696,Basic,499,2024-08-17,2099-12-31,Active
4254,4697,Pro,999,2025-01-13,2099-12-31,Active
4255,4698,Pro,999,2026-05-17,2099-12-31,Active
4256,4699,Enterprise,2999,2025-10-29,2099-12-31,Active
4257,4700,Basic,499,2024-09-11,2099-12-31,Active
4258,4701,Pro,999,2026-02-17,2026-06-19 00:00:00,Cancelled
4259,4703,Basic,499,2025-02-28,2099-12-31,Active
4260,4704,Pro,999,2024-11-28,2099-12-31,Active
4261,4705,Enterprise,2999,2026-04-09,2099-12-31,Active
4262,4706,Basic,499,2025-10-08,2099-12-31,Active
4263,4707,Basic,499,2025-03-03,2099-12-31,Active
4264,4708,Pro,999,2026-03-08,2099-12-31,Active
4265,4709,Pro,999,2025-03-27,2099-12-31,Active
4266,4710,Pro,999,2026-02-15,2026-06-22 00:00:00,Cancelled
4267,4713,Basic,499,2025-08-09,2026-06-09 00:00:00,Cancelled
4268,4714,Basic,499,2024-07-21,2099-12-31,Active
4269,4715,Enterprise,2999,2025-12-10,2099-12-31,Active
4270,4716,Pro,999,2024-10-01,2025-02-14 00:00:00,Cancelled
4271,4717,Basic,499,2025-02-24,2099-12-31,Active
4272,4718,Enterprise,2999,2025-12-28,2099-12-31,Active
4273,4719,Basic,499,2026-02-04,2026-11-29 00:00:00,Cancelled
4274,4720,Enterprise,2999,2026-01-25,2026-03-11 00:00:00,Cancelled
4275,4721,Basic,499,2025-12-01,2026-01-12 00:00:00,Cancelled
4276,4722,Pro,999,2025-08-15,2099-12-31,Active
4277,4724,Pro,999,2024-11-10,2099-12-31,Active
4278,4725,Pro,999,2026-02-14,2099-12-31,Active
4279,4726,Basic,499,2024-10-21,2025-05-31 00:00:00,Cancelled
4280,4727,Enterprise,2999,2025-07-09,2099-12-31,Active
4281,4728,Enterprise,2999,2026-05-28,2099-12-31,Active
4282,4729,Basic,499,2026-04-03,2099-12-31,Active
4283,4730,Basic,499,2024-07-18,2099-12-31,Active
4284,4731,Basic,499,2026-02-25,2099-12-31,Active
4285,4732,Pro,999,2024-08-16,2025-06-04 00:00:00,Cancelled
4286,4733,Enterprise,2999,2024-11-22,2099-12-31,Active
4287,4734,Enterprise,2999,2024-08-28,2099-12-31,Active
4288,4735,Enterprise,2999,2026-05-28,2099-12-31,Active
4289,4736,Basic,499,2026-02-26,2026-09-07 00:00:00,Cancelled
4290,4737,Basic,499,2025-04-10,2099-12-31,Active
4291,4739,Pro,999,2026-01-16,2099-12-31,Active
4292,4740,Enterprise,2999,2025-10-26,2099-12-31,Active
4293,4741,Pro,999,2025-12-03,2099-12-31,Active
4294,4742,Enterprise,2999,2024-11-20,2099-12-31,Active
4295,4743,Enterprise,2999,2025-02-06,2099-12-31,Active
4296,4744,Basic,499,2024-07-11,2099-12-31,Active
4297,4745,Pro,999,2025-11-05,2099-12-31,Active
4298,4746,Enterprise,2999,2025-07-03,2025-08-22 00:00:00,Cancelled
4299,4747,Enterprise,2999,2024-10-20,2099-12-31,Active
4300,4748,Pro,999,2025-07-08,2099-12-31,Active
4301,4749,Pro,999,2025-10-15,2099-12-31,Active
4302,4750,Pro,999,2025-10-17,2099-12-31,Active
4303,4751,Basic,499,2025-01-12,2099-12-31,Active
4304,4752,Enterprise,2999,2025-06-02,2099-12-31,Active
4305,4753,Enterprise,2999,2025-01-19,2099-12-31,Active
4306,4754,Enterprise,2999,2024-08-26,2099-12-31,Active
4307,4755,Pro,999,2025-05-22,2099-12-31,Active
4308,4756,Basic,499,2025-06-17,2099-12-31,Active
4309,4757,Pro,999,2025-12-02,2099-12-31,Active
4310,4758,Pro,999,2024-09-09,2099-12-31,Active
4311,4760,Basic,499,2025-04-24,2099-12-31,Active
4312,4761,Pro,999,2026-02-28,2099-12-31,Active
4313,4762,Basic,499,2024-08-26,2099-12-31,Active
4314,4764,Basic,499,2026-06-10,2099-12-31,Active
4315,4765,Basic,499,2025-03-21,2099-12-31,Active
4316,4766,Basic,499,2026-04-14,2099-12-31,Active
4317,4768,Basic,499,2024-08-19,2099-12-31,Active
4318,4770,Enterprise,2999,2025-06-27,2099-12-31,Active
4319,4771,Pro,999,2026-04-01,2099-12-31,Active
4320,4772,Enterprise,2999,2026-02-09,2026-09-19 00:00:00,Cancelled
4321,4773,Enterprise,2999,2025-05-12,2025-08-22 00:00:00,Cancelled
4322,4774,Basic,499,2025-05-01,2099-12-31,Active
4323,4775,Enterprise,2999,2026-02-09,2099-12-31,Active
4324,4776,Basic,499,2024-07-01,2099-12-31,Active
4325,4777,Enterprise,2999,2025-08-13,2099-12-31,Active
4326,4778,Pro,999,2024-12-20,2099-12-31,Active
4327,4779,Basic,499,2026-05-18,2099-12-31,Active
4328,4780,Pro,999,2025-01-13,2099-12-31,Active
4329,4781,Basic,499,2024-08-29,2099-12-31,Active
4330,4782,Basic,499,2026-01-10,2026-07-08 00:00:00,Cancelled
4331,4783,Pro,999,2025-10-15,2099-12-31,Active
4332,4784,Enterprise,2999,2025-09-17,2099-12-31,Active
4333,4785,Pro,999,2024-11-12,2099-12-31,Active
4334,4787,Pro,999,2025-04-07,2099-12-31,Active
4335,4788,Enterprise,2999,2025-08-05,2099-12-31,Active
4336,4789,Pro,999,2026-01-25,2099-12-31,Active
4337,4790,Pro,999,2024-08-17,2099-12-31,Active
4338,4791,Basic,499,2025-10-08,2099-12-31,Active
4339,4792,Pro,999,2025-05-20,2099-12-31,Active
4340,4794,Enterprise,2999,2024-07-01,2099-12-31,Active
4341,4795,Pro,999,2025-10-02,2026-01-11 00:00:00,Cancelled
4342,4796,Basic,499,2024-07-17,2099-12-31,Active
4343,4797,Basic,499,2025-09-22,2099-12-31,Active
4344,4798,Basic,499,2024-07-29,2099-12-31,Active
4345,4799,Pro,999,2025-01-07,2099-12-31,Active
4346,4800,Basic,499,2025-02-14,2099-12-31,Active
4347,4801,Basic,499,2025-09-07,2099-12-31,Active
4348,4802,Basic,499,2025-03-04,2099-12-31,Active
4349,4803,Pro,999,2024-10-10,2099-12-31,Active
4350,4804,Enterprise,2999,2025-04-25,2099-12-31,Active
4351,4805,Pro,999,2026-03-25,2099-12-31,Active
4352,4806,Basic,499,2024-07-28,2024-12-30 00:00:00,Cancelled
4353,4807,Pro,999,2026-03-05,2099-12-31,Active
4354,4808,Enterprise,2999,2025-03-12,2099-12-31,Active
4355,4809,Basic,499,2025-05-03,2099-12-31,Active
4356,4810,Basic,499,2026-03-25,2099-12-31,Active
4357,4811,Basic,499,2025-02-09,2099-12-31,Active
4358,4812,Pro,999,2025-12-15,2099-12-31,Active
4359,4813,Basic,499,2025-01-14,2099-12-31,Active
4360,4814,Basic,499,2025-01-18,2099-12-31,Active
4361,4815,Enterprise,2999,2025-01-19,2025-08-27 00:00:00,Cancelled
4362,4817,Enterprise,2999,2025-02-09,2099-12-31,Active
4363,4818,Enterprise,2999,2025-02-13,2099-12-31,Active
4364,4819,Pro,999,2025-02-13,2099-12-31,Active
4365,4822,Pro,999,2024-11-28,2099-12-31,Active
4366,4823,Basic,499,2025-11-11,2099-12-31,Active
4367,4824,Pro,999,2025-11-04,2099-12-31,Active
4368,4825,Basic,499,2025-05-04,2099-12-31,Active
4369,4826,Basic,499,2024-10-11,2025-06-05 00:00:00,Cancelled
4370,4827,Enterprise,2999,2024-12-07,2025-05-01 00:00:00,Cancelled
4371,4828,Basic,499,2026-05-13,2099-12-31,Active
4372,4829,Basic,499,2024-09-24,2025-08-22 00:00:00,Cancelled
4373,4830,Pro,999,2025-03-13,2099-12-31,Active
4374,4831,Pro,999,2025-10-05,2099-12-31,Active
4375,4832,Pro,999,2025-01-15,2099-12-31,Active
4376,4833,Basic,499,2024-09-23,2099-12-31,Active
4377,4834,Basic,499,2025-03-04,2099-12-31,Active
4378,4835,Basic,499,2025-10-03,2026-03-28 00:00:00,Cancelled
4379,4836,Pro,999,2025-12-25,2099-12-31,Active
4380,4837,Pro,999,2025-12-12,2099-12-31,Active
4381,4838,Basic,499,2024-12-23,2099-12-31,Active
4382,4839,Basic,499,2025-04-01,2099-12-31,Active
4383,4841,Basic,499,2024-10-27,2025-06-30 00:00:00,Cancelled
4384,4843,Pro,999,2024-10-24,2099-12-31,Active
4385,4844,Basic,499,2025-10-16,2026-06-16 00:00:00,Cancelled
4386,4845,Enterprise,2999,2026-05-15,2099-12-31,Active
4387,4846,Enterprise,2999,2026-02-07,2099-12-31,Active
4388,4847,Basic,499,2024-11-04,2099-12-31,Active
4389,4849,Basic,499,2025-11-25,2099-12-31,Active
4390,4851,Enterprise,2999,2025-07-12,2099-12-31,Active
4391,4852,Enterprise,2999,2025-09-21,2099-12-31,Active
4392,4853,Basic,499,2025-10-10,2099-12-31,Active
4393,4854,Enterprise,2999,2025-01-06,2099-12-31,Active
4394,4855,Enterprise,2999,2026-01-23,2099-12-31,Active
4395,4856,Enterprise,2999,2025-10-07,2099-12-31,Active
4396,4857,Pro,999,2024-07-22,2025-01-02 00:00:00,Cancelled
4397,4858,Pro,999,2024-08-04,2099-12-31,Active
4398,4860,Pro,999,2025-09-15,2099-12-31,Active
4399,4861,Basic,499,2024-09-30,2099-12-31,Active
4400,4862,Basic,499,2026-04-29,2027-04-14 00:00:00,Cancelled
4401,4864,Basic,499,2025-08-09,2099-12-31,Active
4402,4865,Pro,999,2025-12-31,2099-12-31,Active
4403,4866,Enterprise,2999,2025-12-18,2099-12-31,Active
4404,4867,Basic,499,2025-02-10,2025-09-20 00:00:00,Cancelled
4405,4868,Enterprise,2999,2025-11-15,2026-05-18 00:00:00,Cancelled
4406,4869,Enterprise,2999,2026-04-17,2099-12-31,Active
4407,4870,Enterprise,2999,2025-04-11,2099-12-31,Active
4408,4871,Enterprise,2999,2024-08-10,2099-12-31,Active
4409,4872,Pro,999,2024-10-20,2099-12-31,Active
4410,4873,Basic,499,2026-04-02,2099-12-31,Active
4411,4874,Basic,499,2026-04-12,2099-12-31,Active
4412,4875,Basic,499,2026-03-07,2099-12-31,Active
4413,4876,Enterprise,2999,2025-02-11,2099-12-31,Active
4414,4877,Basic,499,2024-09-07,2099-12-31,Active
4415,4878,Basic,499,2024-06-28,2099-12-31,Active
4416,4879,Enterprise,2999,2024-08-18,2099-12-31,Active
4417,4882,Enterprise,2999,2026-06-09,2026-09-06 00:00:00,Cancelled
4418,4883,Enterprise,2999,2025-11-25,2099-12-31,Active
4419,4884,Basic,499,2024-12-04,2099-12-31,Active
4420,4885,Pro,999,2025-10-13,2099-12-31,Active
4421,4886,Enterprise,2999,2026-02-23,2099-12-31,Active
4422,4887,Pro,999,2024-10-16,2099-12-31,Active
4423,4888,Enterprise,2999,2024-12-15,2099-12-31,Active
4424,4890,Enterprise,2999,2026-03-15,2099-12-31,Active
4425,4891,Enterprise,2999,2025-08-08,2099-12-31,Active
4426,4892,Pro,999,2025-12-07,2099-12-31,Active
4427,4893,Pro,999,2026-02-24,2026-11-01 00:00:00,Cancelled
4428,4894,Pro,999,2024-11-13,2099-12-31,Active
4429,4895,Basic,499,2025-03-10,2025-06-29 00:00:00,Cancelled
4430,4896,Pro,999,2024-07-02,2099-12-31,Active
4431,4897,Basic,499,2025-03-23,2099-12-31,Active
4432,4898,Basic,499,2026-04-25,2099-12-31,Active
4433,4899,Basic,499,2025-03-13,2025-12-21 00:00:00,Cancelled
4434,4900,Pro,999,2025-05-31,2099-12-31,Active
4435,4901,Enterprise,2999,2025-06-22,2099-12-31,Active
4436,4902,Pro,999,2024-11-21,2099-12-31,Active
4437,4903,Enterprise,2999,2024-10-18,2099-12-31,Active
4438,4904,Pro,999,2026-01-20,2099-12-31,Active
4439,4905,Basic,499,2025-06-14,2099-12-31,Active
4440,4906,Basic,499,2025-12-29,2099-12-31,Active
4441,4907,Pro,999,2026-03-22,2099-12-31,Active
4442,4908,Basic,499,2025-03-05,2025-08-14 00:00:00,Cancelled
4443,4909,Enterprise,2999,2025-06-05,2099-12-31,Active
4444,4910,Pro,999,2025-02-02,2099-12-31,Active
4445,4911,Pro,999,2026-04-25,2099-12-31,Active
4446,4912,Basic,499,2025-04-24,2099-12-31,Active
4447,4913,Basic,499,2026-01-05,2026-04-16 00:00:00,Cancelled
4448,4914,Basic,499,2024-12-02,2025-06-22 00:00:00,Cancelled
4449,4915,Pro,999,2025-08-28,2099-12-31,Active
4450,4916,Basic,499,2026-06-15,2099-12-31,Active
4451,4917,Basic,499,2024-10-24,2099-12-31,Active
4452,4919,Enterprise,2999,2025-09-22,2099-12-31,Active
4453,4920,Pro,999,2024-07-18,2025-01-08 00:00:00,Cancelled
4454,4921,Pro,999,2025-08-25,2026-03-06 00:00:00,Cancelled
4455,4922,Basic,499,2026-05-25,2099-12-31,Active
4456,4923,Enterprise,2999,2024-12-15,2025-01-14 00:00:00,Cancelled
4457,4924,Basic,499,2025-02-24,2099-12-31,Active
4458,4925,Pro,999,2025-09-28,2099-12-31,Active
4459,4926,Enterprise,2999,2025-02-11,2099-12-31,Active
4460,4927,Basic,499,2026-05-03,2099-12-31,Active
4461,4928,Enterprise,2999,2024-06-23,2024-09-05 00:00:00,Cancelled
4462,4929,Basic,499,2025-04-03,2099-12-31,Active
4463,4930,Basic,499,2025-04-02,2026-01-18 00:00:00,Cancelled
4464,4931,Pro,999,2026-05-28,2099-12-31,Active
4465,4932,Enterprise,2999,2025-11-16,2099-12-31,Active
4466,4933,Basic,499,2025-06-22,2099-12-31,Active
4467,4934,Enterprise,2999,2026-05-19,2027-02-08 00:00:00,Cancelled
4468,4935,Basic,499,2026-05-23,2027-02-26 00:00:00,Cancelled
4469,4936,Basic,499,2025-04-27,2099-12-31,Active
4470,4938,Basic,499,2026-01-08,2099-12-31,Active
4471,4939,Enterprise,2999,2026-03-17,2099-12-31,Active
4472,4940,Pro,999,2025-10-03,2026-04-16 00:00:00,Cancelled
4473,4941,Pro,999,2024-07-26,2099-12-31,Active
4474,4942,Basic,499,2025-05-04,2099-12-31,Active
4475,4943,Basic,499,2024-11-29,2025-01-03 00:00:00,Cancelled
4476,4944,Pro,999,2026-05-25,2099-12-31,Active
4477,4945,Basic,499,2025-01-04,2025-07-21 00:00:00,Cancelled
4478,4946,Enterprise,2999,2025-08-27,2099-12-31,Active
4479,4947,Basic,499,2024-09-21,2099-12-31,Active
4480,4948,Pro,999,2025-09-08,2099-12-31,Active
4481,4949,Pro,999,2025-03-22,2025-07-02 00:00:00,Cancelled
4482,4950,Basic,499,2026-02-09,2099-12-31,Active
4483,4951,Basic,499,2025-06-16,2099-12-31,Active
4484,4952,Enterprise,2999,2026-04-02,2026-07-03 00:00:00,Cancelled
4485,4953,Enterprise,2999,2026-02-16,2099-12-31,Active
4486,4954,Basic,499,2026-04-19,2027-03-12 00:00:00,Cancelled
4487,4955,Basic,499,2026-01-27,2099-12-31,Active
4488,4957,Pro,999,2025-01-15,2099-12-31,Active
4489,4958,Pro,999,2024-10-03,2025-07-03 00:00:00,Cancelled
4490,4959,Enterprise,2999,2025-09-17,2099-12-31,Active
4491,4960,Basic,499,2024-10-25,2099-12-31,Active
4492,4962,Basic,499,2025-02-22,2026-01-03 00:00:00,Cancelled
4493,4965,Pro,999,2024-09-29,2099-12-31,Active
4494,4966,Basic,499,2025-02-04,2099-12-31,Active
4495,4967,Basic,499,2025-04-27,2099-12-31,Active
4496,4968,Basic,499,2025-09-13,2025-10-21 00:00:00,Cancelled
4497,4969,Basic,499,2026-01-06,2099-12-31,Active
4498,4971,Basic,499,2025-09-18,2099-12-31,Active
4499,4973,Basic,499,2024-08-16,2099-12-31,Active
4500,4974,Enterprise,2999,2026-02-26,2099-12-31,Active
4501,4975,Basic,499,2025-06-04,2025-08-11 00:00:00,Cancelled
4502,4977,Pro,999,2025-02-06,2099-12-31,Active
4503,4978,Enterprise,2999,2025-10-06,2099-12-31,Active
4504,4979,Enterprise,2999,2024-07-22,2025-02-05 00:00:00,Cancelled
4505,4980,Basic,499,2025-10-27,2099-12-31,Active
4506,4981,Basic,499,2025-04-06,2025-12-23 00:00:00,Cancelled
4507,4982,Basic,499,2024-09-14,2099-12-31,Active
4508,4983,Enterprise,2999,2025-02-13,2099-12-31,Active
4509,4984,Enterprise,2999,2025-10-31,2099-12-31,Active
4510,4985,Enterprise,2999,2026-03-22,2099-12-31,Active
4511,4986,Enterprise,2999,2025-12-27,2099-12-31,Active
4512,4987,Pro,999,2026-03-20,2027-02-21 00:00:00,Cancelled
4513,4988,Pro,999,2025-10-09,2099-12-31,Active
4514,4989,Basic,499,2024-11-12,2099-12-31,Active
4515,4990,Basic,499,2026-05-22,2099-12-31,Active
4516,4991,Pro,999,2025-05-20,2099-12-31,Active
4517,4992,Pro,999,2024-12-31,2099-12-31,Active
4518,4993,Pro,999,2024-09-28,2099-12-31,Active
4519,4994,Enterprise,2999,2025-09-01,2099-12-31,Active
4520,4995,Basic,499,2026-06-05,2099-12-31,Active
4521,4996,Basic,499,2024-08-25,2099-12-31,Active
4522,4997,Pro,999,2025-01-10,2099-12-31,Active
4523,4998,Pro,999,2025-09-20,2099-12-31,Active
4524,4999,Enterprise,2999,2026-05-09,2099-12-31,Active
4525,5001,Pro,999,2025-05-23,2099-12-31,Active
4526,5002,Enterprise,2999,2024-11-18,2025-04-30 00:00:00,Cancelled
4527,5003,Basic,499,2025-06-05,2099-12-31,Active
4528,5004,Enterprise,2999,2024-10-09,2099-12-31,Active
4529,5005,Enterprise,2999,2026-03-14,2026-07-10 00:00:00,Cancelled
4530,5006,Enterprise,2999,2025-11-25,2099-12-31,Active
4531,5007,Basic,499,2025-09-04,2099-12-31,Active
4532,5008,Pro,999,2026-05-10,2099-12-31,Active
4533,5010,Enterprise,2999,2026-04-19,2099-12-31,Active
4534,5011,Basic,499,2026-05-08,2099-12-31,Active
4535,5012,Enterprise,2999,2024-10-14,2099-12-31,Active
4536,5013,Pro,999,2025-01-12,2099-12-31,Active
4537,5014,Pro,999,2026-05-28,2099-12-31,Active
